Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Tunisia,TUN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,1112.55593668798,1127.91413574275,1106.02573187711,1194.7700307338,1224.1656331895,1253.38959811787,1355.63629906614,1561.45963512602,1517.39733958437,1603.86020851311,1680.37236389628,1772.14424078843,1791.27133151895,1862.53253059403,1936.72388537032,2027.11091501344,2081.03652352506,2012.60731980392,2047.06805778493,2104.69859953483,2164.63183396586,2079.8870057897,2166.56451151763,2118.71536030508,2107.6141305583,2224.84947647379,2260.87612135824,2384.72281033937,2386.50074300917,2415.13127743819,2429.26778863439,2562.99878404379,2665.69409391367,2759.51514864872,2895.01564186896,3001.77802847949,3088.51409364116,3104.8409694214,3226.6462709814,3401.51747933244,3490.68397747258,3639.73069479715,3844.92821499035,3965.64828951732,4043.14643519898,4141.97635336459,4022.237688257,4142.49443137775,4220.38983542652,4302.48654422817,4308.41559599821,4314.95335527552,4343.92364166772,4401.05718965754,
Turkey,TUR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3175.04362143206,3134.77698304739,3230.6993628977,3440.25673026279,3542.54422019978,3556.8665926387,3862.83852645776,3950.91731663576,4119.95816818361,4187.50253599791,4221.15392118275,4350.80702344676,4563.17584352462,4600.74618758832,4744.4429955015,4967.39814093203,5362.48982653056,5421.24300545502,5380.76874617895,5228.53117004307,4986.68114405981,5111.19355716663,5174.05347814872,5310.3362998274,5544.19782099491,5659.39470041926,5936.07105710548,6375.46935594759,6404.01628089025,6308.83197296235,6774.61830596507,6709.09114884216,6932.11564511964,7343.32142885167,6889.80838103506,7315.40376970576,7731.41553754717,8186.49703981265,8244.7518552191,7842.838720031,8237.59921003387,7631.55870626438,8003.45420949351,8331.57377751721,9009.47262653768,9692.1205859385,10252.3604872223,10640.4228254817,10602.8565804674,9976.15052032183,10672.3892452162,11678.1307891989,12039.2957021975,12842.1637572384,13277.7607704323,13853.0971347501,14062.7337885439,14874.7825351792,15068.982383455,
Tuvalu,TUV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.7852356068,2461.40799113891,2506.17447021545,2585.92450873551,2833.96972923,2678.82663782902,2512.37695266068,2763.69565491327,3189.02365950713,3134.45163348536,3088.16816897676,3108.84758763237,3314.87022273688,3161.53748017288,3073.59710469912,2918.68118704778,2945.76084747463,3101.87584460522,3319.30461894588,3138.69028387476,3022.28882031784,3217.96588471133,3063.98800840538,3169.39605299472,3178.45296240321,3429.36097349262,3493.77000093609,3590.42589737833,3636.05500647562,
Tanzania,TZA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.280721408164,497.353321354187,515.693975841828,509.185852807582,495.009693001133,484.375295396542,476.529362103845,479.315553531684,488.038226405598,493.154791077399,499.76040937881,511.946936351752,522.076788410543,539.527792105888,562.318459404299,583.314433771753,609.636715612512,637.005622161401,659.804350340482,684.884049106531,703.588494527692,719.723078440627,743.403784726004,777.227218443918,788.439151581443,817.122634053598,846.386841468855,871.998368594318,904.381892324943,937.301491612021,959.354688726875,
Uganda,UGA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,305.606449643948,313.287810613188,302.361558904756,282.796209679197,274.273971272232,275.233474754753,287.53804941179,295.196082614896,303.597479410867,309.765307777341,309.858308495966,324.905016591509,334.924670652951,362.181245249249,383.400110851558,391.368901843842,398.863692276336,418.564237070218,418.978045497933,427.34677354211,450.295995473314,464.436283088131,480.502227372102,494.998010536416,531.359891717918,558.186918698047,587.947131467985,608.358157984093,622.498845744984,659.628958421381,663.492402518546,665.416727461097,676.337633104653,686.982778383969,694.009087978677,694.289534078241,710.081948117871,
Ukraine,UKR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020.58320615973,4105.52074835393,4243.77461395001,3965.38272260404,3624.29263348752,3263.37185713053,2797.56840598447,2166.69302080634,1917.45137153295,1741.08871439694,1704.31402365871,1686.94178709922,1699.51747282766,1817.99710109357,2005.38299185019,2131.7291662224,2353.60427976465,2658.68970906821,2758.52048439767,2983.85729494731,3229.65291745049,3322.00383583021,2844.3232799853,2965.14236549771,3138.46507001494,3153.73924469198,3160.08373580159,3123.91557226248,2828.88539029976,2909.64621521722,2994.52418477299,3110.19464582486,
Upper middle income,UMC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1380.6596018996,1401.90388036286,1435.76738973045,1469.08778487647,1556.30825075772,1628.2322464966,1676.60019458414,1710.2702012334,1793.25976643637,1885.75903232209,1988.94804894937,2074.83161375725,2186.87421501941,2317.24871436708,2414.28670292717,2467.35222181301,2597.61928005822,2648.47801720344,2674.23668236616,2757.76011640263,2805.40446031974,2798.96279980876,2830.52276516712,2801.54267096747,2887.38075566879,2971.43986337546,3042.11332757877,3135.72657797512,3174.85312220023,3187.99707751698,3192.31477298887,3180.42499833313,3146.07243950767,3203.007781104,3237.85646480471,3303.13786041334,3413.2435375841,3549.71360633018,3596.42493105207,3661.61595633179,3845.34389406389,3931.2675815458,4064.34314195564,4241.69532740887,4544.75606268159,4832.20874046643,5190.40119761679,5611.15277728261,5897.85665100658,5943.88181493572,6344.44983928979,6690.30498154962,6978.07421356123,7267.49902546993,7502.38589208452,7698.85506925566,7936.77272823462,8242.16237579806,8537.00189634017,
Uruguay,URY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5474.63877962861,5539.0383371951,5384.40330252747,5329.63120915758,5397.71418032062,5395.15288941834,5502.52741551722,5248.85478457737,5300.44689662191,5570.58436807414,5670.63089696186,5639.3216463624,5558.63478652915,5572.63646978785,5729.96740893582,6066.25640792319,6280.14824431334,6336.79365426589,6633.74878432524,6996.42149492534,7355.20881422143,7420.98391936618,6653.23596429586,5931.13576278878,5825.72319335141,5873.32951838175,6350.41897514413,6815.4416570035,6873.27162453683,6904.39448336963,6878.14528587543,7071.38641954181,7577.08516135226,7721.46271386579,8223.12065048849,8045.94664390039,8434.31941239346,9091.47428503196,9441.99488249053,9211.42751530013,9001.7500477883,8640.77851986829,7971.3137761405,8041.24017800451,8449.20908935891,9078.63745609633,9440.50698017137,10038.8950929108,10732.011276611,11155.8452473939,11992.0166266335,12574.9035699536,12981.1401128346,13541.207109277,13934.576170547,13938.7900689227,14124.1438576163,14437.3846912687,14617.464002064,
United States,USA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,17550.5731642083,17659.0569763687,18450.3009305555,18986.8858568566,19811.0209340609,20817.0439147158,21915.583024041,22220.1989521803,23055.4160939211,23538.9734067777,23207.2199360343,23670.3457323399,24649.844735677,25794.1281656532,25421.3696701652,25120.2308498919,26223.3764447625,27161.4266861097,28362.7717987054,28939.6399377361,28589.6727276314,29028.901495469,28235.0896672765,29260.5861840075,31107.5596245214,32118.7594266507,32925.2266772199,33761.1788388647,34853.4884703288,35793.8965042645,36059.3016314415,35542.1411052423,36287.3228622686,36797.7976475975,37813.7581778962,38369.1618433617,39356.0917998966,40614.4056086386,41942.7095093335,43434.6926746903,44726.9653978293,44728.5974752274,45087.3672785317,45980.514584919,47287.593772018,48499.8123762908,49405.7672958456,49856.2814911902,49319.4788649957,47648.8132503916,48466.8233750801,48862.424943703,49596.4219171697,50161.075820915,51015.1354765794,52099.2697602861,52534.3652838666,53356.236235814,54579.0168374446,
Uzbekistan,UZB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135.02956653996,1208.97302096602,1216.67158667219,1200.46564601457,1169.35912422773,1014.33009398655,968.734379838212,900.507634467511,876.423234636732,874.436235080396,902.726927802697,926.511423347038,955.990970255876,979.012014093617,1006.94781615628,1034.22384329328,1065.52698680881,1131.76452793638,1196.42238577952,1269.9813728045,1370.63658196794,1470.59518910165,1562.40505277995,1634.31209539718,1714.88934845738,1814.46516391651,1921.83193117649,2025.35262461894,2138.56496010875,2229.78170580846,2290.37922547176,2366.28520017032,
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1751.86460987371,1804.61217852887,1847.26920604096,1711.76857559014,1755.54950468283,1752.55273803937,1734.56397997198,1553.74107261358,1638.36643371243,1668.19100924227,1828.24545462384,1862.3031810531,2317.47645604336,2036.91104556397,1836.76967623234,1678.42400268254,1832.85654037851,2053.89981909991,2231.95716016274,2285.41667834069,2319.90556268194,2406.10674986639,2493.6805098007,2528.55179666797,2675.72446935574,2821.26453550564,2959.14371515785,2952.77114670164,3348.55744390912,3378.51359823045,3505.1985209403,3535.40399338445,3754.79837217122,3911.40833897242,3861.88930078856,4162.55164141826,4218.43265924842,4369.60138857956,4552.26151445004,4677.53537849249,4753.06172524038,4829.28589463975,5125.02888729989,5507.46552187908,5726.53875399144,5863.50369190533,6314.95057460526,6531.14330355675,6642.27855228164,6509.21857056126,6292.78982922694,6262.87189143079,6342.48302219826,6447.60841225088,6511.5575668454,6580.82959152622,6686.64440869349,6730.90554964764,6852.60660188886,
"Venezuela, RB",VEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,12457.2069618454,12401.8676998824,12992.8269477038,13037.5974750013,13999.2137695678,14095.756717059,13837.0689252703,13766.1109708064,14303.2250017902,13953.1501067058,14570.1008693715,14345.6238088601,14107.1903490632,14678.2385908052,14557.3856803098,14555.9045644328,15238.5929911534,15739.380394405,15659.8125661779,15345.2157992074,14269.3903614091,13839.0923979935,13197.3863790739,12371.8294252153,12227.8307771383,11938.2276843333,12391.7080147897,12511.1901413447,12909.4836065322,11515.182419275,11968.8542167094,12830.4029639582,13302.5887449889,13047.7613041889,12469.6730324619,12692.5960833233,12410.2577483223,12939.5833172297,12726.411268363,11739.1101656561,11944.2058377568,12122.1213440532,10848.8167176834,9830.73677120797,11429.4069750518,12400.7747575052,13413.0140896143,14374.374372096,14920.447414239,14239.0392030136,13825.3580883312,14179.192314908,14735.0935364906,14721.8559547003,14025.3575647702,,,,,
British Virgin Islands,VGB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36687.0545096165,36565.8293918275,37654.274280256,39026.654555933,40472.6629527254,42118.3562605835,42491.4540238816,39667.1915982754,40043.1901659314,36798.6990347292,31301.001725378,29516.0016331562,29303.724101789,29408.0551252719,29729.2217910517,29290.7849834333,,
Vietnam,VNM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,377.508281123567,382.968884565876,384.822145627355,389.800909903156,400.890507597034,421.166930761847,433.283936803757,449.53665320781,478.436895365442,506.927297390222,541.614595163313,583.314084579776,628.084147112091,669.911659651252,699.616942118451,724.479782956808,765.185650932615,804.198861669933,846.726291955591,896.704375753457,955.447267091645,1018.12112382332,1079.06248842695,1145.14003771978,1198.41721350262,1250.79576057587,1317.89070617836,1385.89038466892,1443.49261488872,1505.81094882914,1579.189101937,1667.1718910463,1752.53194613377,1852.96303732618,1964.4759908863,
Vanuatu,VUT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,2400.68211570615,2070.92515687197,2104.3048377506,2274.70205890885,2530.70077805048,2711.30161669587,2676.15775091921,2612.11393108914,2479.03350900514,2380.00724989743,2357.62711056827,2565.72132967401,2573.52488731356,2564.44587925022,2509.71836287588,2663.88410390801,2626.36484017364,2631.74053048512,2710.54957076166,2778.44263978008,2737.33090856151,2841.32962382992,2680.66102098221,2481.98361012316,2522.98621713048,2557.09984993409,2626.37295502417,2781.08669486324,2856.97075961693,2970.39186299374,2994.91684230213,2966.85711598678,2923.42028826041,2893.09572537593,2868.03541623451,2854.22363593977,2783.54205574653,2806.43954690355,2856.24124244198,2875.43040562306,
World,WLD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3746.37906146474,3855.28171902604,4000.42658932521,4128.58401371987,4317.17838926204,4463.735311301,4623.78514618906,4734.36614162866,4933.07909959474,5126.44123947534,5199.00908648446,5312.82551553238,5505.19059293935,5750.21658633496,5753.0457245564,5681.74314789315,5876.34604671432,6002.52762254183,6128.85693106994,6271.12911706033,6280.68040244689,6290.4504006291,6205.92933644443,6244.26982843804,6413.63117059454,6537.52774069778,6642.02250372687,6767.3301388692,6956.70681904707,7089.39840160412,7171.43843824771,7158.36765812277,7172.13263910487,7169.13391717753,7272.8949020743,7382.44310625918,7522.58859606492,7689.88997431158,7777.99463191298,7923.18667427805,8162.54305013476,8215.06519231994,8288.06779556133,8426.81482648224,8688.83824767336,8917.77268806174,9193.94955692796,9473.94757946094,9531.10424490429,9257.78523260491,9540.91249964726,9725.94185013513,9853.09501782087,9996.19505080287,10159.4185318944,10328.9158984634,10473.7458135667,10685.5641848124,10891.0014667609,
Samoa,WSM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,2275.05052592576,2270.7164181239,2287.012652423,2365.62961736393,2487.2349635079,2492.71396832275,2450.50456568322,2532.50150746439,2407.69725364562,2335.19369701049,2309.49826672599,2380.75248604922,2298.56877971752,2432.35752122028,2590.05424690146,2593.03942978133,2638.1327874085,2683.83106402205,2855.62066142814,3037.46229534906,3151.17356553942,3273.47890753811,3403.66725613457,3522.71293152129,3569.2500624474,3770.53120153714,3783.28738525559,3576.14537204552,3566.36243488815,3685.07791905777,3504.14318642656,3459.66114911554,3435.27747497649,3558.12336095155,3824.5018908667,3847.18482519153,3748.84406858747,
Kosovo,XKX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.32029733931,2430.30747074338,2411.63347380482,2554.11822317924,2619.0576931589,2775.18619519598,2876.95296689645,3061.87621881747,3117.64774390795,3203.95702850474,3283.48345086938,3397.88591966455,3465.87449985263,3548.00476266543,3595.9239417119,3784.73654779739,3907.5571474272,4040.43628704136,4161.32385261663,
"Yemen, Rep.",YEM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.40700624464,1013.19687900003,1041.17231485317,1028.83928959111,1047.04045527186,1060.72286897229,1069.99816876269,1090.28013594392,1122.42241937419,1132.38871242156,1168.69265874777,1178.66387211614,1190.15491645968,1199.54886794011,1211.77256637899,1243.43108853965,1246.8721107661,1252.48314306481,1262.01821783006,1274.4658827005,1334.78484461341,1133.12563189303,1128.68646984326,1151.42156506878,1119.1474926442,908.757845903805,765.60417213601,702.863755717276,667.945436909641,
South Africa,ZAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4624.07595124262,4685.49094935963,4852.78300040518,5081.23215678738,5347.33982420868,5531.73054634631,5631.01284730222,5882.84941739589,5970.57940301609,6091.03105705117,6244.08333837844,6340.19236214306,6274.51225128906,6388.08405707467,6601.92653077065,6542.61014606082,6523.66025566335,6359.01708136496,6391.87437025336,6470.0516748739,6722.19527743223,6895.10663826434,6682.46941812976,6380.60860859675,6527.4058291002,6283.111702461,6130.9387111195,6113.40043344682,6224.40854948719,6226.39211280777,6059.79789690323,5852.04465105693,5585.75712893727,5517.52958106273,5563.50050534197,5615.2991203995,5745.10781896817,5792.12682368003,5728.49876181838,5779.15637556748,5937.6260860986,6017.17784586121,6161.46631380485,6266.01573980923,6472.10703408701,6729.8274660259,7017.71490394165,7299.02003724481,7432.11676075707,7216.67969294747,7328.61562893966,7454.72016478301,7500.04106663005,7563.99277707639,7582.69692889496,7556.78857882235,7476.62101155809,7476.38632385801,7433.61539826952,
Zambia,ZMB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1495.70522032484,1471.24513210048,1392.22011417038,1395.22294009399,1519.02301602729,1718.67662436774,1573.7977397042,1646.59833153655,1615.6783256125,1558.17542138073,1580.82684812432,1528.21368211036,1614.03172327987,1545.43255669668,1589.9883889618,1502.17768988108,1542.71715267215,1423.65217948453,1384.22674761338,1297.77992949529,1292.46025201972,1326.05515962517,1245.46111015201,1180.27010306538,1137.74481819931,1119.11560018124,1091.9160183151,1086.78594530287,1120.77450867403,1077.82238436626,1043.7234311156,1016.80153537889,975.000905818206,1016.59855820926,906.578719256781,909.583374402285,940.996133862278,950.638071947001,921.165531202502,937.945881859703,948.736226562039,973.3639719419,991.310020774582,1033.31080222697,1077.83638665003,1126.03193642396,1183.36385895953,1248.41842388165,1309.2816486784,1390.33144624924,1489.45906989027,1525.56257529696,1591.31999375648,1620.15403639761,1644.10678956382,1641.00548167911,1652.28445767614,1658.82320704151,1672.34542786224,
Zimbabwe,ZWE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,994.697854661987,1022.76518471367,1002.97673324188,1030.02614819483,984.668540040646,998.754433553995,980.592835371823,1027.85177442848,1013.72739213882,1101.93643360586,1305.14756001395,1372.82366958229,1435.56014578551,1421.87655205902,1464.41792143682,1388.49251860853,1350.17723223622,1218.15695577324,1148.09669788088,1147.79435739018,1269.24507783693,1378.5479554225,1364.61182140602,1336.45192133562,1263.87951794219,1303.65112886529,1284.33488584522,1254.5176434181,1305.16237731789,1331.82187029071,1386.84900769979,1429.50555161003,1274.43631272062,1265.51521608368,1361.64587856103,1345.99287635037,1468.65033488834,1493.52199601397,1524.33953616236,1502.19953197831,1449.04276709557,1464.67204934172,1331.01303449979,1102.23075464005,1034.96298817003,971.26672303256,931.5685400464,890.180454570516,725.575973686015,803.222028647959,948.33185445926,1066.42626547202,1223.20343166571,1225.55811171109,1232.86486526016,1234.10335223099,1224.30992212084,1263.3213216487,1322.3440634317,
